1,2,3,4,5,6,7,8,9,10,11,start,end,code,biao
3,6,9,11,13,15,17,21,25,27,31,-22,-46,i6lqx8ts,2
3,6,9,11,13,15,17,21,25,27,32,-37.5,-58.5,zuqpu1wo,2
3,6,9,11,13,15,18,21,24,27,31,-59.5,-77.5,m0rj3925,2
3,6,9,11,13,15,20,21,24,27,31,-17,-34.8,6xnpwopr,2
3,6,9,11,13,15,17,21,24,27,34,1,-14.6,mzj836b0,2
3,6,9,11,13,15,17,21,24,27,35,-30,-44.8,3mrhtpe3,2
3,6,9,11,13,15,17,21,25,27,31,-7,-21.6,519slsew,2
3,6,9,11,13,15,17,21,24,27,30,-23,-36.8,5kkr5060,2
3,6,9,11,13,15,19,21,24,27,34,-10.21,-19.21,fh8ly4jj,2
3,6,9,11,13,15,18,21,24,27,35,-18.5,-24.1,e4uy9bw2,2
3,6,9,11,13,15,17,21,24,27,32,-0.71,-1.57,0j3nkqts,2
3,6,10,11,13,16,17,21,23,27,33,14,17.7,0005b37f,2
3,6,9,11,13,15,17,21,23,27,35,-7,3.8,c7k2ws0c,2
3,6,9,11,13,15,17,22,23,27,30,-20,65,3di9vioo,2
3,6,9,11,13,15,20,21,26,27,35,-43,-102,b0je0mwr,2
3,6,9,11,13,15,19,21,26,27,34,3,-47.6,rjsd3agm,2
3,6,9,11,13,15,18,21,26,27,35,-44.5,-94.5,sqajrww1,2
3,6,9,11,13,15,17,21,26,27,31,-32,-80.8,o6m81rh2,2
3,6,9,11,13,15,19,21,25,27,35,-27,-60,ot3r1xw1,2
3,7,9,12,14,16,17,21,25,27,31,14,-18.4,uabw3inx,2
3,6,9,11,13,15,18,21,25,27,32,-20.5,-49.3,ody1m92z,2
3,6,9,11,13,15,19,21,24,27,35,-24,-48.8,0h6a0xq8,2
3,6,9,11,13,15,18,21,24,27,35,-16.5,-38.1,l3hb9yeg,2
3,6,10,12,14,16,17,21,24,27,29,6.5,-12.35,ktiz1h1g,2
3,6,9,11,13,15,17,21,24,27,35,-2,-18.2,3j49d97z,2
3,6,10,11,14,16,17,21,24,27,30,4,-11.62,y5lufa6m,2
3,6,9,11,13,15,17,21,25,27,30,-32,-45,3rqszw2y,2
3,6,9,11,13,15,19,21,24,27,35,-13.5,-23.3,1o1f1gpp,2
3,6,9,11,13,15,19,21,24,27,32,-32.5,-39.1,8g2iaxf0,2
3,7,9,11,13,15,17,21,24,27,35,8,1.6,n580gnmu,2
3,7,9,11,13,15,17,21,24,27,31,8,1.6,iuanzkch,2
3,7,10,12,14,16,17,21,24,27,31,99.2,95.73,0mrw3gqi,2
3,6,9,11,13,15,18,21,24,27,33,-23,-26,cn2055xk,2
3,6,9,11,13,15,18,21,23,27,35,-19,-13,6ac48e1h,2
3,6,9,11,13,15,17,21,23,27,32,-7,0,kgm6ppuo,2
3,6,9,11,13,15,17,21,23,27,32,-10.5,-2.5,96b2y1fq,2
3,6,9,11,13,15,19,22,26,27,34,-34,-8.7,kn4swjew,2
3,6,9,11,13,15,20,21,26,27,30,-8,-67.2,idw6uw5h,2
3,6,9,11,13,15,18,21,26,27,31,-32,-80.4,ttjy4cwz,2
3,6,9,11,13,15,18,21,26,27,35,-3,-44,n9hxv5lk,2
3,6,9,11,13,15,17,21,26,27,31,-19,-53,5ts6tpzo,2
3,6,9,11,13,15,20,21,24,27,35,-73,-98.2,11qpbunz,2
3,6,9,11,13,15,20,21,24,27,35,-45,-67.2,hogk0jl9,2
3,6,10,12,14,16,17,21,25,27,30,3.9,-17.96,d67hp72e,2
3,6,9,11,13,15,17,21,25,27,35,-42,-63,410e0tw2,2
3,6,9,11,13,15,19,21,24,27,34,-22,-41.4,nxc2bm09,2
3,7,10,11,14,16,17,21,24,27,30,8,-7,t5fns0sq,2
3,6,9,11,13,15,20,21,24,27,35,-6,-21,8a4otv31,2
3,6,9,11,13,15,19,21,24,27,31,-26,-40.8,8nmazok9,2
3,6,9,11,13,15,18,21,24,27,35,-33,-46.6,9cikjguk,2
3,6,9,11,13,15,18,21,24,27,35,-17.5,-30.3,7dv78fh8,2
3,7,10,12,14,16,17,21,25,27,31,18.93,6.83,lgomy8eq,2
3,6,9,11,13,15,20,21,23,27,35,-5.5,-17.3,apblb506,2
3,6,9,11,13,15,19,21,24,27,35,-22,-33.4,yl8zd4ee,2
3,6,9,11,13,15,18,21,24,27,33,-17,-28.4,3o1v9r1m,2
3,7,10,11,14,16,17,21,24,27,35,8.51,-2.08,9iua8wlt,2
3,6,10,12,14,16,17,21,24,27,31,4.88,-4.35,5cs0wmvl,2
3,7,10,12,14,16,17,21,24,27,35,10.48,1.31,m9hu5tku,2
3,6,9,11,13,15,20,21,24,27,35,-28,-37,odyzp5vx,2
3,6,9,11,13,15,19,21,23,27,34,-23,-31.6,9pofl3q7,2
3,6,9,11,13,15,17,21,25,27,35,-15,-23.2,k1bp6zpx,2
3,7,10,11,14,16,17,21,24,27,31,6,-1.51,48l4ehb6,2
3,6,9,11,13,15,17,21,24,27,35,-25.57,-32.9,ds12f176,2
3,6,9,11,13,15,18,21,24,27,35,-4,-9.4,0jkf3488,2
3,6,9,11,13,15,19,21,24,27,35,-7,-11,zzpnlqei,2
3,6,9,11,13,15,19,21,24,27,30,-22,-25,d5t88opp,2
3,6,9,11,13,15,17,21,23,27,33,-10,-9.4,z668vjdm,2
3,6,9,11,13,15,17,21,24,27,32,-8,-6.6,5kipyxnx,2
3,7,10,12,14,16,17,21,23,27,35,5.5,8.36,sqfmjhqp,2
3,6,9,11,13,15,19,21,23,27,35,-24.5,-18.5,awof1evv,2
3,6,9,11,13,15,19,21,23,27,33,-64.5,-58.1,qrj0woux,2
3,6,9,11,13,15,20,21,26,27,34,-68,-122,wak4ycex,2
3,6,9,11,13,15,19,21,26,27,33,-17,-57.6,kibuds7n,2
3,6,10,12,14,16,17,21,26,27,35,1,-33.28,qctopukw,2
3,6,9,11,13,15,17,21,26,27,35,-15.5,-48.3,jyf560kk,2
3,6,9,11,13,15,18,21,26,27,35,-25,-55.6,n1yognqv,2
3,6,9,11,13,15,19,21,25,27,34,-43,-71.8,3zjizqly,2
3,6,9,11,13,15,18,21,25,27,35,-15,-42,x6zxi4xg,2
3,7,10,12,14,16,17,21,26,27,35,8.77,-17.24,fkw475f4,2
3,6,9,11,13,15,17,21,26,27,35,-28,-53,1pxzy631,2
3,6,9,11,13,15,18,21,25,27,30,-9.5,-34.3,itjzqni7,2
3,6,9,11,13,15,19,21,24,27,35,-6,-29,z2rsp6um,2
3,6,9,11,13,15,19,21,25,27,35,-38,-60,unioj1gy,2
3,6,10,12,14,16,17,21,25,27,33,2,-19.17,51cbn7o1,2
3,7,9,11,13,15,18,21,25,27,35,-2.5,-17.9,mykpue2n,2
3,6,9,11,13,15,17,21,25,27,35,-13.5,-26.9,i3ugntg2,2
3,6,9,11,13,15,18,21,24,27,35,-66,-79,dz4i0852,2
3,6,9,11,13,15,18,21,25,27,29,-9,-21.2,vywegvat,2
3,6,9,11,13,15,18,21,24,27,31,-3,-15,o73qrv2n,2
3,6,9,11,13,15,18,21,24,27,33,-31,-42.4,9jhn3kb4,2
3,6,9,11,13,15,18,21,25,27,35,-9.4,-19.23,scbb77jn,2
3,6,9,11,13,15,18,21,24,27,35,-17,-25,pr11yrv8,2
3,6,9,11,13,15,19,21,24,27,35,-20.5,-27.5,x6cv314a,2
3,6,9,11,13,15,17,21,24,27,35,-35,-41,edydbr11,2
3,6,9,11,13,15,17,21,25,27,33,-6,-12,vnykm72k,2
3,7,10,11,14,16,17,21,24,27,35,13.5,7.76,2be0jkh2,2
3,6,9,11,13,15,17,21,24,27,31,-24,-28.6,0k6r6bgl,2
3,6,9,11,13,15,17,21,24,27,30,-6,-10.4,h3fu78yg,2
3,6,9,11,13,15,18,21,24,27,35,-42,-46,9i73mzxn,2
3,6,9,11,13,15,18,21,24,27,31,-37,-40.4,ag8yu9h7,2
3,6,10,12,14,16,17,21,24,27,32,-1,-3.82,1v3nqxwb,2
3,6,9,11,13,15,17,21,24,27,35,-12.2,-13.2,gowws5qf,2
3,6,9,11,13,15,17,21,23,27,31,-7.5,-3.9,z4v1vnsp,2
3,6,9,11,13,15,19,21,24,27,35,-18,-13.6,1yc3rs1q,2
3,6,9,11,13,15,17,21,23,27,33,-11,-6.6,yofqpucq,2
3,8,9,11,14,16,18,21,23,27,30,8.5,13.36,oiwrp35s,2
3,6,9,11,13,15,18,21,24,27,29,-43.5,-38.5,p1dzzr2s,2
3,6,9,11,13,15,17,21,24,27,35,-24.5,-16.5,mvvdc51v,2
3,6,9,11,13,15,17,21,24,27,35,-14,-2.6,awima2e6,2
3,6,9,11,13,15,17,21,23,27,30,-57.5,-34.5,g84r969y,2
3,7,10,12,14,16,17,21,23,27,35,4,30.68,s1ftoyto,2
3,7,10,11,14,15,17,21,25,27,31,3.36,-9.64,p7c86bd0,2
3,6,9,11,13,15,17,21,26,27,31,-8.46,-48.26,a60k5i9w,2
4,7,10,12,14,16,17,21,23,27,29,14.88,31.76,q5n6k41z,2
4,6,9,11,13,15,18,21,26,27,35,-14,-55.2,kesgwead,2
4,6,9,11,13,15,20,21,25,27,32,-15,-51.8,g91ye1x3,2
4,6,10,12,14,15,17,21,26,27,35,1,-35.58,jwxxxv7d,2
4,6,9,11,13,15,19,21,26,27,31,-19,-52.2,6gir6eim,2
4,7,10,12,14,16,17,21,26,27,31,1,-27.72,ssewy7zs,2
4,6,9,11,13,15,18,21,26,27,35,-18,-45.2,1bfi45o2,2
4,6,9,11,13,15,17,21,25,27,33,-44.5,-65.5,lrqw3xla,2
4,7,10,11,14,16,17,21,25,27,35,20.97,1.22,y7ezhr8w,2
4,6,9,11,13,15,17,21,25,27,31,-24.5,-39.9,0xxgoaz8,2
4,8,10,11,14,15,17,21,25,27,34,13.95,6.17,gfrptkuf,2
4,6,9,11,13,15,18,21,24,27,34,-11.5,-18.9,1csmmf08,2
4,6,9,11,13,15,18,21,24,27,35,-19,-26.2,s9ck61wv,2
4,6,9,11,13,15,20,21,24,27,35,-49,-54.6,szjrd90v,2
4,6,9,11,13,15,17,21,24,27,35,-18.36,-23.24,sca5toky,2
4,6,9,11,13,15,18,21,25,27,32,-24,-26.4,przvq4kq,2
4,6,9,11,13,15,18,21,24,27,35,-18,-17,v26mzb6c,2
4,6,9,11,13,15,18,21,24,27,35,-44,-41.8,kd4ugm89,2
4,6,9,11,13,15,18,21,24,27,35,-26,-23,8uqq7nj7,2
4,6,9,11,13,15,18,21,23,27,33,-29,-25.8,w3icbwph,2
4,7,10,12,14,16,17,21,24,27,35,13.98,19.57,7voc4ywi,2
4,6,9,11,13,15,18,21,23,27,31,-33,-27.2,7u0jmbd5,2
4,6,9,11,13,15,18,21,24,27,35,-18,-12,j4rjykeb,2
4,7,10,12,14,16,17,21,23,27,30,11.64,20.58,ufku1mka,2
4,7,10,11,14,16,17,21,24,27,35,4,13.11,v74p7xt0,2
4,6,9,11,13,15,17,21,23,27,35,-28,-17,8886ungo,2
4,7,10,11,14,16,17,21,24,27,31,14,25.54,wc6s9dsl,2
4,6,9,11,13,15,17,21,24,27,35,-28.5,-16.9,hdp578ga,2
4,6,10,11,14,16,17,21,23,27,29,-4.68,8.2,nbmjj5a1,2
4,6,9,11,13,15,17,21,23,27,35,-48,-33.4,dnwj15ee,2
4,6,9,11,13,15,18,21,23,27,30,-26.5,-6.5,nil7z8nt,2
4,7,10,11,14,16,17,21,25,27,31,15.26,-10.05,fxz8rqvu,2
4,6,9,11,13,15,19,21,26,27,32,-14,-59.68,fpeptlxo,2
4,6,9,11,13,15,20,21,25,27,35,-13,-41,jj25twuw,2
4,6,9,11,13,15,17,21,26,27,35,-13,-39.55,hk4udpqv,2
4,6,10,12,14,16,17,21,25,27,35,1,-23.72,cfdf5lmg,2
4,7,10,12,14,16,17,21,26,27,33,3.75,-15.34,pva278uh,2
4,7,10,11,14,16,17,21,26,27,31,3.04,-12.96,5zc86wny,2
4,7,10,11,14,16,17,21,25,27,35,-3.1,-17.8,f6t1qroy,2
4,6,9,11,13,15,20,21,24,27,33,-58.5,-72.9,t30mf55p,2
4,6,9,11,13,15,19,21,24,27,35,-28,-36,drsd3gfr,2
4,6,9,11,13,15,20,21,24,27,31,-9.07,-16.34,tg2aszys,2
4,7,10,11,14,16,17,21,25,27,33,-0.89,-7.75,njz0vu08,2
4,7,10,12,14,16,17,21,25,27,34,19,19.14,7rmwik5s,2
4,8,10,12,14,16,17,21,24,27,35,13.82,14.26,7qaw85j9,2
4,6,9,11,13,15,20,21,23,27,35,-24,-22.4,7vz4x7mn,2
4,7,10,12,14,16,17,21,24,27,31,-0.61,1.46,u0fm0adl,2
4,7,10,12,14,16,17,21,24,27,34,4.85,9.79,g990zma5,2
4,6,10,12,14,15,17,21,24,27,35,-5.1,0.27,n7vpemz2,2
4,6,10,11,14,16,17,21,23,27,31,-5.32,2.24,kxq00qk5,2
4,7,10,11,14,16,17,21,23,27,34,9.7,20.21,387fhffi,2
4,7,10,12,14,16,17,21,23,27,35,8,19.55,nq2n4d1a,2
4,6,10,12,14,16,17,21,23,27,31,-8,4.15,92ybpwat,2
4,6,10,12,14,16,17,21,24,27,35,-8,5.41,zm1faos5,2
4,7,10,12,14,16,17,21,24,27,31,3.84,17.67,luq8s82b,2
4,6,9,11,13,15,17,21,24,27,35,-14,1.6,qslltb0b,2
4,7,10,12,14,16,17,21,24,27,35,2.99,19.34,dqtauj4v,2
4,7,10,11,14,16,17,21,23,27,35,6,23.12,9t5yap6j,2
4,6,9,11,13,15,17,21,24,27,35,-14.5,6.3,4hjk8ew7,2
4,6,10,11,14,16,17,21,23,27,35,-6.59,16.11,hksrzrsd,2
4,6,10,12,14,16,17,21,23,27,31,-5,18.52,jwexfmub,2
4,6,9,11,13,15,19,21,23,27,35,-11,15.6,1gblxsq7,2
4,6,9,11,13,15,17,21,23,27,35,-39,-10.2,1qzlh5mu,2
4,6,9,11,13,15,18,21,23,27,35,-62,-31.2,6l4hmpzv,2
4,7,10,12,14,16,17,21,24,27,35,6,41.2,rv0au94i,2
4,7,10,12,14,16,17,22,24,27,35,20.1,102.53,tl39jvsk,2
4,8,10,12,14,16,17,21,24,27,35,25.06,66.32,xe3765ql,2
4,6,9,11,13,15,17,21,26,27,30,-17.48,-54.38,hf30noug,2
4,7,10,11,13,16,17,21,26,27,35,23.35,3.27,11e94pe7,2
4,8,10,12,14,16,17,21,25,27,34,29.14,10.07,kpo7dpw7,2
4,6,9,11,13,15,18,21,25,27,35,-16,-30.21,h78j7j8m,2
4,6,9,11,13,15,18,21,25,27,34,-21.18,-35.22,k93onftx,2
4,6,9,11,13,15,17,21,25,27,33,-21.5,-30.9,hq6lddx8,2
4,6,10,12,14,16,17,21,25,27,31,5,-2.99,4alcifnr,2
4,7,10,12,14,16,17,21,24,27,31,7.79,5.71,mdt16lqz,2
4,7,10,12,14,16,17,21,23,27,30,1.63,0.28,xxrcf92l,2
4,8,10,11,14,16,17,21,26,27,35,3.6,2.3,lqy09jik,2
4,6,10,12,14,16,17,21,24,27,34,-5,-6.2,keqepf0m,2
4,6,9,11,13,15,17,21,25,27,31,-21.7,-17.88,kudii6oy,2
4,8,10,12,14,16,17,21,23,27,31,17.19,21.15,lcruc2lq,2
4,7,10,11,14,16,17,21,24,27,33,-5.48,-0.07,i6gy2wgj,2
4,7,10,12,14,16,17,21,23,27,35,7.06,14.18,8b7ikkdg,2
4,7,9,11,13,15,18,21,23,27,30,-7,2.6,dxl7j2a8,2
4,6,9,11,13,15,17,21,24,27,34,-30.5,-19.7,x6n7t8hs,2
4,7,10,11,14,16,17,21,24,27,34,-4,14,4wv5tk4v,2
4,6,9,11,13,15,17,21,24,27,33,-38,-19,nxlvuopa,2
4,6,10,12,14,16,17,21,24,27,35,-7,12.37,5ie1bpu4,2
4,6,9,11,13,15,18,21,23,27,35,-12.03,8.97,ubop1qmx,2
4,7,10,12,14,16,17,21,25,27,31,13.12,16.55,8tid5gfd,2
4,7,10,11,14,15,17,21,24,27,35,15.6,29.82,bptmjh3d,2
4,7,10,11,14,16,17,21,25,27,31,14.06,27.29,v3tqtmd8,2
4,7,10,12,14,16,17,21,24,27,31,9.06,30.07,jbz1y5sl,2
4,6,9,11,13,15,17,21,26,27,35,-18.5,-41.7,i3wgnab9,2
4,7,10,11,14,16,17,21,25,27,31,10.77,1.74,1yemb6kz,2
4,7,10,12,14,16,17,21,24,27,35,26.4,17.96,z0rxrnnq,2
4,6,10,12,14,16,17,21,25,27,35,-12,-20.39,rfnis2ed,2
4,7,10,11,14,16,17,21,25,27,31,-2.7,-9.3,pdtmhm69,2
4,6,9,11,13,15,19,21,24,27,33,-25,-25.6,0cpchq58,2
4,7,10,12,14,16,17,21,24,27,30,-7.17,2.31,m3vk4d40,2
4,7,10,12,14,15,17,21,24,27,34,5.84,22.54,074xligf,2
4,7,10,12,14,16,17,21,24,27,31,7.43,25.73,xp91b3qj,2
4,8,10,12,14,16,17,21,24,27,35,14.29,38.66,5s59rl9r,2
4,7,10,11,14,16,17,21,23,27,31,-8,19.96,l50to787,2
4,7,10,12,14,16,17,21,23,27,31,-1.1,34.02,nn97tpch,2
4,7,10,11,14,16,17,21,26,27,35,1.85,-12.95,w9vla1hv,2
4,6,9,11,13,15,20,21,24,27,34,-26.6,-27,gn1bxo37,2
5,7,10,12,14,15,17,21,25,27,34,27.12,19.79,ytgj1t65,2
5,6,10,11,14,16,17,21,25,27,32,3.16,-0.8,yaiqosbx,2
5,6,9,11,13,15,17,21,24,27,33,-37,-35,iuy2mq1n,2
5,7,10,12,14,16,17,21,24,27,34,8.49,12.03,26qqxpjj,2
5,6,10,12,14,16,17,21,25,27,35,-14.68,-8.89,czeeddwe,2
5,7,10,11,14,16,17,21,24,27,35,2.44,11.42,57n9cs6z,2
5,7,10,12,14,16,17,21,24,27,30,12.56,25.67,mh3nw2gr,2
5,6,9,11,13,15,18,21,24,27,34,-47,-33.6,cclaxe7w,2
5,8,10,12,14,16,17,21,24,27,33,8.38,22.69,2dxnce3p,2
5,6,10,11,14,16,17,21,24,27,35,6.04,21.59,8takecva,2
5,7,10,11,14,16,17,21,23,27,34,22.74,46.92,u1m4seev,2
5,7,10,12,14,16,17,21,25,27,35,13.55,21.12,1eydd0jj,2
5,8,10,12,14,16,17,21,24,27,35,20.73,40.32,0tv4w4i5,2
5,7,10,12,14,16,17,21,26,27,31,14.68,0.75,jj2wn94h,2
5,7,10,11,14,16,17,21,25,27,31,-13.93,-7.16,idr031u6,2
5,7,10,12,14,16,17,21,25,27,35,5.23,13.22,cdxl50hf,2
5,6,9,11,13,15,19,21,23,27,31,-27.5,-14,lxt7o6sm,2
5,6,9,11,13,15,17,21,24,27,33,-21,-3.2,4uuf90e3,2
5,7,10,12,14,16,17,21,24,27,35,22.04,41.19,8fqgkizh,2
5,7,10,12,14,16,17,21,24,27,35,-9.53,12.81,6e0ikkw9,2
5,7,10,12,14,16,17,21,24,27,35,-8,16.23,3c7rd5ya,2
5,8,10,12,14,16,17,21,24,27,30,27.18,76.72,v5p7lv20,2
5,7,10,12,14,16,17,21,24,27,35,-11.84,-2.1,bi13mblu,2
3,6,9,11,13,15,17,21,25,28,35,-40.04,-86.09,8s1edw15,3
3,6,9,11,13,15,18,21,24,27,35,-26.2,-59.6,s9ck61wv,3
3,6,9,11,13,15,18,21,25,28,31,-7.95,-67.45,w9vla1hv,3
3,6,9,11,13,15,18,21,23,28,35,29.82,4.82,bptmjh3d,3
3,6,10,11,14,16,17,21,24,28,35,30.7,-5.21,s1ftoyto,3
3,6,9,11,13,15,17,21,24,28,35,24.03,-12.57,1eydd0jj,3
3,6,9,11,13,15,20,21,24,28,31,19.4,-18.89,3c7rd5ya,3
3,6,9,11,13,15,18,21,23,28,29,2.69,-19.16,xxrcf92l,3
3,6,9,11,13,15,17,21,25,28,34,20.19,-28.25,jwexfmub,3
3,6,9,11,13,15,19,21,24,27,35,-2.6,-29.6,awima2e6,3
3,6,9,11,13,15,17,21,23,28,35,-14.6,-38.8,mzj836b0,3
3,6,9,11,13,15,17,21,25,28,29,4.25,-44.46,92ybpwat,3
3,6,9,11,13,15,17,21,23,28,31,-44,-50,n9hxv5lk,3
3,6,9,11,13,15,17,21,25,28,33,-2.08,-51.68,9iua8wlt,3
3,6,9,11,13,15,18,21,23,28,35,-28.4,-53,3o1v9r1m,3
3,6,9,11,13,15,17,21,26,28,31,17.7,-53.1,0005b37f,3
3,6,9,11,13,15,18,21,24,28,35,-42,-56.2,x6zxi4xg,3
3,6,9,11,13,15,18,21,24,28,31,-23,-65.4,8uqq7nj7,3
3,6,9,11,13,15,18,21,24,28,31,-23,-69,hb9e1b5f,3
3,6,9,11,13,15,19,21,25,28,35,-15,-78.2,o73qrv2n,3
3,6,9,11,13,15,18,21,24,28,30,-46,-92,9i73mzxn,3
3,6,9,11,13,15,20,21,24,28,33,-40.8,-95.8,8nmazok9,3
3,6,9,11,13,15,17,21,25,28,32,-67.2,-101.2,idw6uw5h,3
3,6,9,11,13,15,18,21,23,28,35,-73,-102,0x4d1g7c,3
3,6,9,11,13,15,19,21,24,28,34,-67.2,-103,hogk0jl9,3
3,6,9,11,13,15,18,21,24,28,35,-65.4,-110.4,8cyh64c7,3
3,6,9,11,13,15,19,21,25,28,31,-87.8,-132.8,uvakwdur,3
3,6,9,11,13,15,18,21,24,28,35,-102,-141.6,b0je0mwr,3
3,6,10,11,14,16,17,21,24,28,29,34.8,-13.98,q5n6k41z,3
3,6,9,11,13,15,17,21,24,28,35,-17.8,-52.66,uabw3inx,3
3,8,10,12,14,16,17,21,25,28,31,69.13,25.13,xe3765ql,3
3,6,9,11,13,15,18,21,23,28,33,-47.6,-57.4,rjsd3agm,3
3,6,9,11,13,15,20,21,23,27,35,-57.6,-87.2,kibuds7n,3
3,6,9,11,13,15,18,21,25,27,33,-21,-50,8a4otv31,3
3,6,9,11,13,15,17,21,25,27,31,-26,-53.8,cn2055xk,3
3,6,9,11,13,15,17,21,23,27,34,-47.2,-54.8,d6harnae,3
3,6,9,11,13,15,19,21,24,27,32,-83,-98,otvnb5te,3
3,7,10,12,14,16,17,21,24,27,30,25.54,12.68,wc6s9dsl,3
3,6,9,11,13,15,18,21,26,27,31,0.59,-42.14,i6gy2wgj,3
3,6,9,11,13,15,17,21,24,27,33,-44.8,-51.6,zyy7lwna,3
3,6,9,11,13,15,19,21,24,27,33,-100.4,-130.8,t7uhl32a,3
3,6,9,11,13,15,18,21,25,27,31,-23.3,-63.9,1o1f1gpp,3
3,6,9,11,13,15,17,21,25,27,30,-65.8,-98.2,v6of81mc,3
3,6,9,11,13,15,18,21,24,27,29,-24.4,-44.2,0nu0s221,3
3,6,9,11,13,15,18,21,23,27,32,-58.5,-63.1,zuqpu1wo,3
3,6,9,11,13,15,17,21,23,27,35,-60,-64,ot3r1xw1,3
3,6,9,11,13,15,20,21,24,27,31,-46.4,-79.6,my8o7lk6,3
3,6,9,11,13,15,20,21,26,27,35,-77.2,-122.2,0ff2742h,3
3,6,9,11,13,15,19,21,26,27,35,-73.4,-127,8yww2xfk,3
3,7,10,11,14,16,17,21,24,27,35,23.74,30.59,7rmwik5s,3
3,6,9,11,13,15,17,21,24,27,34,-27,-18.6,bysqs2ac,3
3,6,9,11,13,15,19,21,24,27,33,-6.6,-22.4,5kipyxnx,3
3,6,9,11,13,15,17,21,24,27,35,-43,-36,tgyt0okw,3
3,6,9,11,13,15,19,21,24,27,32,-24.1,-51.1,e4uy9bw2,3
3,6,9,11,13,15,19,21,23,27,35,-55.6,-54.6,n1yognqv,3
3,6,9,11,13,15,19,21,24,27,35,-33.4,-55.2,dnwj15ee,3
3,6,9,11,13,15,20,21,24,27,32,-52.2,-59.2,6gir6eim,3
3,6,9,11,13,15,17,21,25,27,30,-46,-65.6,i6lqx8ts,3
3,6,9,11,13,15,18,21,24,27,35,-49.4,-67.2,2ygzmnz9,3
3,6,9,11,13,15,17,21,24,27,30,-99.6,-109.8,c3206739,3
3,6,9,11,13,15,18,21,26,27,31,-106,-138.4,n26lbqa5,3
3,6,9,11,13,15,20,21,24,27,33,-2.62,-24.54,1v3nqxwb,3
3,6,9,11,13,15,18,21,24,27,30,1.6,-6.6,iuanzkch,3
3,6,9,11,13,15,17,21,24,27,34,-20.2,-21.2,uefnt3zt,3
3,6,9,11,13,15,17,21,24,27,31,-34.8,-22.8,6xnpwopr,3
3,6,9,11,13,15,19,21,25,27,32,-10.25,-24.96,ktiz1h1g,3
3,6,9,11,13,15,19,21,24,27,35,-12,-36,j4rjykeb,3
3,6,9,11,13,15,18,21,23,27,35,-44.8,-44.4,3mrhtpe3,3
3,6,9,11,13,15,18,21,23,27,35,-57.3,-60.9,jicuopmz,3
3,6,9,11,13,15,19,21,24,27,32,-48.8,-66.4,0h6a0xq8,3
3,6,9,11,13,15,20,21,24,27,30,-49.3,-71.5,ody1m92z,3
3,6,9,11,13,15,17,21,25,27,29,-49.7,-73.1,t9m6tgki,3
3,6,9,11,13,15,18,21,24,27,34,-61,-77.6,3vpcaply,3
3,6,9,11,13,15,19,21,23,27,34,-87.8,-82.4,xcoc0hf4,3
3,6,9,11,13,15,18,21,24,27,31,-72.9,-88.7,t30mf55p,3
3,6,9,11,13,15,19,21,26,27,31,-77.5,-111.5,m0rj3925,3
3,6,9,11,13,15,17,21,24,27,35,-122,-130.4,wak4ycex,3
3,7,10,11,14,16,17,21,23,27,31,7.76,18.86,2be0jkh2,3
3,6,9,11,13,15,17,21,23,27,29,-24.8,9.59,037gym6i,3
3,6,10,12,14,16,17,21,23,27,29,2.6,7.43,dxl7j2a8,3
3,6,9,11,13,15,20,21,23,27,33,-1.51,6.69,48l4ehb6,3
3,6,9,11,13,15,17,21,24,27,35,-18.2,-9,3j49d97z,3
3,6,9,11,13,15,19,21,23,27,30,-10.4,-10.4,h3fu78yg,3
3,6,9,11,13,15,20,21,24,27,31,-9.64,-14.44,p7c86bd0,3
3,6,9,11,13,15,20,21,24,27,30,-6.5,-18.1,nil7z8nt,3
3,6,9,11,13,15,17,21,25,27,34,-19.21,-19.01,fh8ly4jj,3
3,6,9,11,13,15,18,21,24,27,30,-6,-21.3,t5fns0sq,3
3,6,9,11,13,15,18,21,24,27,34,-31.6,-22.6,9pofl3q7,3
3,7,10,12,14,16,17,21,26,27,29,8.61,-22.63,sqfmjhqp,3
3,6,9,11,13,15,17,21,25,27,35,-10.2,-26.8,1qzlh5mu,3
3,6,9,11,13,15,17,21,24,27,31,-36.8,-36.4,5kkr5060,3
3,6,9,11,13,15,20,21,24,27,32,-13,-36.6,6ac48e1h,3
3,6,9,11,13,15,17,21,24,27,35,-53,-38,1pxzy631,3
3,6,9,11,13,15,17,21,24,27,34,-53,-38.2,5ts6tpzo,3
3,6,9,11,13,15,20,21,25,27,35,-26.4,-48.4,przvq4kq,3
3,6,9,11,13,15,18,21,24,27,35,-42.4,-51.6,9jhn3kb4,3
3,6,9,11,13,15,18,21,23,27,32,-80.8,-55.8,o6m81rh2,3
3,6,9,11,13,15,18,21,23,27,31,-58.6,-59,z873r4vo,3
3,6,9,11,13,15,19,21,24,27,30,-50.4,-64.6,qyyocas4,3
3,6,9,11,13,15,17,21,24,27,35,-79,-66,dz4i0852,3
3,6,9,11,13,15,17,21,24,27,35,-74,-72,tzn75yhk,3
3,6,9,11,13,15,20,21,26,27,30,-32.9,-77.7,ds12f176,3
3,6,9,11,13,15,17,21,26,27,35,-59.4,-86.2,4qo41x6y,3
3,6,9,11,13,15,18,21,23,27,30,-17.9,0.5,mykpue2n,3
3,6,9,11,13,15,18,21,24,27,30,-18.9,-24.7,1csmmf08,3
3,6,9,11,13,15,19,21,24,27,34,-16.9,-36.3,hdp578ga,3
