code,biao,Work_type,Work_profit,Health_type,Health_profit,Repay_type,Repay_profit,Loan_type,Loan_profit,Investment_type,Investment_profit,Venture_type,Venture_profit,Insurance_type,Insurance_profit,Lottery_type,Lottery_profit,Disaster_type,Disaster_profit,Ill_type,Ill_profit,Preference_type,Preference_profit,Patience_type,Patience_profit,start,end,profit,cash_before_patience,patience_profit,realend,realprofit
m9hu5tku,9,0,18,0,0,0,0,0,0,1,-0.1,1,0.95,1,-0.285,1,-0.01,0,0,0,0,6,0,0,11.8,-16,14.36,30.36,2.56,11.8,14.36,30.36
3di9vioo,9,0,18,1,-5,0,0,0,0,1,1.4,1,5,1,-7.12,1,-1.2,0,0,1,-7,6,16,1,6.2,51.8,78.08,26.28,71.88,6.2,78.08,26.28
uefnt3zt,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,0,0,6,16,1,6,-154.2,-135.2,19,-141.2,6,-135.2,19
l3hb9yeg,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,6,16,0,10.8,-42,-10.2,31.8,-21,10.8,-10.2,31.8
0xxgoaz8,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,-30,6,16,1,0,-26.9,-26.9,0,-26.9,0,-26.9,0
rv0au94i,9,0,-30,1,-5,0,0,0,0,1,2.92,1,11.19,1,-3.357,1,-1,0,0,2,-21,6,0,1,6.8,54.46,15.01,-39.45,8.21,6.8,15.01,-39.45
kn4swjew,9,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,6,16,1,0,-3.7,-53.7,-50,-53.7,0,-53.7,-50
hogk0jl9,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,2,4.8,0,4,-100.5,-118.7,-18.2,-122.7,4,-118.7,-18.2
vedi2q2d,10,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-15,2,-30,3,1.4,0,10.6,-150.4,-160.4,-10,-171,10.6,-160.4,-10
4wv5tk4v,10,0,3,1,-5,0,0,0,0,1,16.5,1,-5,1,-12.402,1,-0.02,0,0,3,-35,2,1.6,1,6.8,114.52,85,-29.52,78.2,6.8,85,-29.52
5cs0wmvl,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,0,0,6,0,1,9.2,-60.19,-50.99,9.2,-60.19,9.2,-50.99,9.2
lmp9ngf4,10,0,21,1,-5,1,-60,1,208.99,1,-35.55,1,-675.43,0,0,0,0,3,0,0,0,3,1.4,1,0,545.99,0.4,-545.59,1.4,0,1.4,-544.59
hhrookd2,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,6,8,1,6,-50.31,-63.31,-13,-69.31,6,-63.31,-13
ot3r1xw1,10,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,1,-15,4,6,0,4.6,-164.4,-179.8,-15.4,-184.4,4.6,-179.8,-15.4
q5n6k41z,10,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,4,6,0,4,-140.04,-148.04,-8,-152.04,4,-148.04,-8
jbz1y5sl,10,0,9,1,-5,0,0,0,0,1,-2.13,1,20,1,-6.046,0,0,0,0,0,0,6,0,1,5.4,38.59,59.81,21.22,54.41,5.4,59.81,21.22
1eydd0jj,10,0,27,1,-5,0,0,0,0,1,-0.25,1,10,1,-14.553,0,0,0,0,0,0,2,4.8,0,4.2,113.78,139.98,26.2,135.78,4.2,139.98,26.2
5ie1bpu4,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,3,-50,5,0.8,1,5.8,-21.69,-58.09,-36.4,-63.89,5.8,-58.09,-36.4
9jhn3kb4,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,3,-50,6,8,0,5,-209.6,-241.6,-32,-246.6,5,-241.6,-32
b0je0mwr,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,3,-50,6,8,1,5.8,-148,-184.2,-36.2,-190,5.8,-184.2,-36.2
m9hu5tku,10,0,18,1,-5,0,0,0,0,1,0.5,1,5,1,-3.286,1,-0.01,0,0,0,0,6,8,0,4,14.36,41.56,27.2,37.56,4,41.56,27.2
3di9vioo,10,0,12,1,-5,0,0,0,0,1,0.75,1,-6,1,-7.983,1,-0.85,0,0,1,-7,6,0,0,4.6,78.08,68.6,-9.48,64,4.6,68.6,-9.48
uefnt3zt,10,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,5,6.4,1,5.4,-135.2,-127.4,7.8,-132.8,5.4,-127.4,7.8
l3hb9yeg,10,0,15,0,0,0,0,1,2.88,1,0.35,0,0,1,-0.803,1,-5,0,0,1,-15,4,6,1,0,-10.2,-7.77,2.43,-6.77,0,-6.77,3.43
0xxgoaz8,10,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,4,1.2,1,5.2,-26.9,-71.5,-44.6,-76.7,5.2,-71.5,-44.6
rv0au94i,10,1,24,1,-5,0,0,0,0,1,-1.7,1,16.16,1,-4.847,1,-1,0,0,0,0,6,8,1,5.6,15.01,56.22,41.21,50.62,5.6,56.22,41.21
kn4swjew,10,1,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-15,1,-15,6,0,0,10.8,-53.7,-103.9,-50.2,-114.7,10.8,-103.9,-50.2
hogk0jl9,11,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,1,4.5,0,5,-118.7,-92.2,26.5,-97.2,5,-92.2,26.5
vedi2q2d,11,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,2,4,1,0,-160.4,-189.9,-29.5,-189.9,0,-189.9,-29.5
4wv5tk4v,11,0,12,1,-5,0,0,0,0,1,9,1,0,1,-10.1,1,-0.9,0,0,3,-35,2,4,1,5.6,85,64.6,-20.4,59,5.6,64.6,-20.4
5cs0wmvl,11,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,6,0,0,5,-50.99,-80.49,-29.5,-85.49,5,-80.49,-29.5
lmp9ngf4,11,0,36.5,1,-5,1,-10,0,0,1,3,1,0,1,-2.49,0,0,0,0,0,0,3,12.5,1,6.8,0.4,41.71,41.31,34.91,6.8,41.71,41.31
hhrookd2,11,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,6,20,1,5.2,-63.31,-38.61,24.7,-43.81,5.2,-38.61,24.7
ot3r1xw1,11,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,0,0,6,20,1,5.8,-179.8,-161,18.8,-166.8,5.8,-161,18.8
q5n6k41z,11,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,-30,4,3,1,0,-148.04,-160.54,-12.5,-160.54,0,-160.54,-12.5
jbz1y5sl,11,0,0,1,-5,0,0,0,0,1,8.22,1,-20,1,-4.303,0,0,0,0,0,0,6,0,1,5.2,59.81,43.93,-15.88,38.73,5.2,43.93,-15.88
1eydd0jj,11,0,24,1,-5,0,0,0,0,1,0.8,1,15,1,-17.478,0,0,0,0,1,-7,2,12,1,6.4,139.98,168.7,28.72,162.3,6.4,168.7,28.72
5ie1bpu4,11,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-15,2,-30,2,4,1,6.2,-58.09,-70.39,-12.3,-76.59,6.2,-70.39,-12.3
9jhn3kb4,11,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,6,0,1,6.8,-241.6,-235.3,6.3,-242.1,6.8,-235.3,6.3
b0je0mwr,11,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,6,20,1,5.8,-184.2,-155.4,28.8,-161.2,5.8,-155.4,28.8
m9hu5tku,11,0,21,1,-5,0,0,0,0,1,-1,1,30,1,-8.656,1,-0.9,0,0,1,-7,6,0,1,0,41.56,70,28.44,70,0,70,28.44
3di9vioo,11,0,18,1,-5,0,0,0,0,1,1.5,1,0,1,-8.31,1,-0.79,0,0,1,-7,6,0,1,6.8,68.6,73.8,5.2,67,6.8,73.8,5.2
uefnt3zt,11,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,6,20,1,5.2,-127.4,-105.2,22.2,-110.4,5.2,-105.2,22.2
l3hb9yeg,11,0,26,1,-5,1,-3,1,5.87,1,0.5,1,5,1,-2.16,1,-1,0,0,2,-21,6,20,1,5.8,-7.77,23.24,31.01,17.44,5.8,23.24,31.01
0xxgoaz8,11,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,4,3,0,11.8,-71.5,-57.2,14.3,-69,11.8,-57.2,14.3
rv0au94i,11,0,15.5,1,-5,0,0,0,0,1,10.01,1,0,1,-7.673,1,-1,0,0,1,-7,6,20,0,11.6,56.22,92.66,36.44,81.06,11.6,92.66,36.44
kn4swjew,11,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,1,-15,6,20,0,5,-103.9,-64.9,39,-69.9,5,-64.9,39
hogk0jl9,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,3,-50,2,9.6,1,5,-92.2,-107.6,-15.4,-112.6,5,-107.6,-15.4
vedi2q2d,12,0,36.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,3,2.8,0,10.4,-189.9,-156.2,33.7,-166.6,10.4,-156.2,33.7
4wv5tk4v,12,0,18,1,-5,0,0,0,0,1,7,1,5,1,-8.96,1,-0.04,0,0,0,0,2,3.2,0,11.8,64.6,95.6,31,83.8,11.8,95.6,31
5cs0wmvl,12,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,3,-50,6,16,1,0,-80.49,-127.99,-47.5,-127.99,0,-127.99,-47.5
lmp9ngf4,12,0,26,1,-5,1,-30,0,0,1,1.6,1,-20,1,-1.431,0,0,0,0,0,0,3,10,1,6.8,41.71,29.68,-12.03,22.88,6.8,29.68,-12.03
hhrookd2,12,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,6,16,1,5.8,-38.61,-17.31,21.3,-23.11,5.8,-17.31,21.3
ot3r1xw1,12,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-10,2,-30,6,16,1,6.8,-161,-187.2,-26.2,-194,6.8,-187.2,-26.2
q5n6k41z,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-15,1,-15,4,12,0,12,-160.54,-148.54,12,-160.54,12,-148.54,12
jbz1y5sl,12,0,-30,1,-5,0,0,1,5.36,1,1.43,1,-10,1,-0.572,0,0,0,0,0,0,6,16,1,5.4,43.93,26.55,-17.38,21.15,5.4,26.55,-17.38
1eydd0jj,12,0,24,1,-5,0,0,0,0,1,0.6,1,5,1,-19.33,0,0,0,0,0,0,2,3.2,1,6.4,168.7,183.57,14.87,177.17,6.4,183.57,14.87
5ie1bpu4,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-10,2,-30,2,9.6,1,6.8,-70.39,-67.99,2.4,-74.79,6.8,-67.99,2.4
9jhn3kb4,12,0,-5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,0,0,6,0,1,6.2,-235.3,-240.6,-5.3,-246.8,6.2,-240.6,-5.3
b0je0mwr,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,0,0,6,0,1,5.8,-155.4,-134.6,20.8,-140.4,5.8,-134.6,20.8
m9hu5tku,12,0,15,1,-5,0,0,0,0,1,3,1,30,1,-11.3,1,-0.01,0,0,1,-7,6,16,1,6.4,70,117.09,47.09,110.69,6.4,117.09,47.09
3di9vioo,12,0,6,1,-5,0,0,0,0,1,2.25,1,12,1,-8.905,1,-0.5,0,0,1,-7,6,0,1,6.2,73.8,78.85,5.05,72.65,6.2,78.85,5.05
uefnt3zt,12,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,6,0,1,6.4,-105.2,-135.8,-30.6,-142.2,6.4,-135.8,-30.6
l3hb9yeg,12,0,26,1,-5,1,-6.64,1,22.56,1,9,0,0,1,-6.916,0,0,0,0,3,-35,5,1.6,0,11,23.24,39.84,16.6,28.84,11,39.84,16.6
0xxgoaz8,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,0,0,6,0,0,5,-57.2,-32.2,25,-37.2,5,-32.2,25
rv0au94i,12,0,33,1,-5,0,0,0,0,1,-6.03,1,10,1,-12.463,1,-1,0,0,1,-7,6,0,1,0,92.66,104.17,11.51,104.17,0,104.17,11.51
kn4swjew,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,6,0,0,5,-64.9,-83.9,-19,-88.9,5,-83.9,-19
hogk0jl9,13,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,3,-50,1,11.4,0,5,-107.6,-119.7,-12.1,-124.7,5,-119.7,-12.1
vedi2q2d,13,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,3,-50,1,5.4,1,0,-156.2,-236.8,-80.6,-236.8,0,-236.8,-80.6
4wv5tk4v,13,0,9,1,-5,0,0,0,0,0,0,1,45,1,-14.46,0,0,0,0,1,-7,2,14.4,1,0,95.6,137.54,41.94,137.54,0,137.54,41.94
5cs0wmvl,13,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,-30,6,0,0,10.6,-127.99,-178.39,-50.4,-188.99,10.6,-178.39,-50.4
lmp9ngf4,13,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-15,3,4.2,0,11.8,29.68,0.68,-29,-11.12,11.8,0.68,-29
hhrookd2,13,0,19,0,0,0,0,0,0,1,0.08,1,0,1,-0.177,1,-1,0,0,2,-30,6,0,1,6.6,-17.31,-22.81,-5.5,-29.41,6.6,-22.81,-5.5
ot3r1xw1,13,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,2,-30,6,0,1,5.6,-187.2,-246.6,-59.4,-252.2,5.6,-246.6,-59.4
q5n6k41z,13,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,4,3.6,1,0,-148.54,-190.94,-42.4,-190.94,0,-190.94,-42.4
jbz1y5sl,13,1,12,1,-5,0,0,0,0,1,5.03,1,-10,1,-2.858,0,0,0,0,1,-7,6,0,1,6,26.55,24.72,-1.83,18.72,6,24.72,-1.83
1eydd0jj,13,0,27,1,-5,0,0,0,0,1,-0.5,1,0,1,-20.507,0,0,0,0,2,-21,2,14.4,1,6.2,183.57,184.16,0.59,177.96,6.2,184.16,0.59
5ie1bpu4,13,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,0,0,0,6,1,7,-67.99,-44.49,23.5,-51.49,7,-44.49,23.5
9jhn3kb4,13,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-15,0,0,6,0,1,6.6,-240.6,-248.5,-7.9,-255.1,6.6,-248.5,-7.9
b0je0mwr,13,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,3,-50,6,24,1,6.8,-134.6,-166.8,-32.2,-173.6,6.8,-166.8,-32.2
m9hu5tku,13,0,15,1,-5,0,0,0,0,1,-2.5,1,-10,1,-11.459,1,-0.1,0,0,1,-7,6,24,1,7,117.09,127.03,9.94,120.03,7,127.03,9.94
3di9vioo,13,0,3,1,-5,0,0,0,0,1,3,1,0,1,-7.985,1,-0.5,0,0,1,-7,6,0,1,6.2,78.85,70.57,-8.28,64.37,6.2,70.57,-8.28
uefnt3zt,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,1,-15,6,24,1,6.4,-135.8,-119.4,16.4,-125.8,6.4,-119.4,16.4
l3hb9yeg,13,0,29.5,1,-5,1,-20,0,0,1,-2,1,1,1,-4.334,1,-10,0,0,1,-7,6,0,1,0,39.84,22.01,-17.83,22.01,0,22.01,-17.83
0xxgoaz8,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,3,-50,6,24,0,5,-32.2,-45.2,-13,-50.2,5,-45.2,-13
rv0au94i,13,0,29.5,1,-5,0,0,0,0,1,12.87,1,45,1,-18.654,1,-1,0,0,0,0,6,0,0,11.4,104.17,178.29,74.12,166.89,11.4,178.29,74.12
kn4swjew,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,6,0,1,0,-83.9,-87.9,-4,-87.9,0,-87.9,-4
hogk0jl9,14,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,2,2.4,0,5,-119.7,-97.8,21.9,-102.8,5,-97.8,21.9
vedi2q2d,14,1,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,3,-50,3,2.1,0,11.8,-236.8,-303.9,-67.1,-315.7,11.8,-303.9,-67.1
4wv5tk4v,14,0,18,1,-5,0,0,0,0,1,7.5,1,-3.75,1,-15.429,0,0,0,0,2,-21,2,2.4,1,6.6,137.54,126.86,-10.68,120.26,6.6,126.86,-10.68
5cs0wmvl,14,1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-15,1,-15,6,0,0,5,-178.39,-216.89,-38.5,-221.89,5,-216.89,-38.5
lmp9ngf4,14,1,33,0,0,1,-33,0,0,1,0.1,1,0,1,-0.078,0,0,0,0,1,-15,6,0,1,0,0.68,-14.3,-14.98,-14.3,0,-14.3,-14.98
hhrookd2,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,6,0,1,5.8,-22.81,-14.01,8.8,-19.81,5.8,-14.01,8.8
ot3r1xw1,14,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,6,0,1,6.2,-246.6,-274.9,-28.3,-281.1,6.2,-274.9,-28.3
q5n6k41z,14,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,-30,4,1.8,1,6,-190.94,-195.14,-4.2,-201.14,6,-195.14,-4.2
jbz1y5sl,14,0,12,1,-5,1,-6.49,0,0,1,2.52,1,-5,1,-2.275,0,0,0,0,2,-21,6,0,1,5.2,24.72,4.68,-20.04,-0.52,5.2,4.68,-20.04
1eydd0jj,14,0,24,1,-5,0,0,0,0,1,0.5,1,0,1,-20.366,0,0,0,0,0,0,2,2.4,1,5.6,184.16,191.29,7.13,185.69,5.6,191.29,7.13
5ie1bpu4,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-10,1,-15,6,0,1,6.4,-44.49,-44.09,0.4,-50.49,6.4,-44.09,0.4
9jhn3kb4,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,6,16,1,6.2,-248.5,-222.3,26.2,-228.5,6.2,-222.3,26.2
b0je0mwr,14,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,-30,6,16,1,7,-166.8,-159.3,7.5,-166.3,7,-159.3,7.5
m9hu5tku,14,0,12,1,-5,0,0,0,0,1,7.5,1,20,1,-16.153,1,-0.1,0,0,1,-7,6,0,1,6.2,127.03,144.48,17.45,138.28,6.2,144.48,17.45
3di9vioo,14,0,15,1,-5,0,0,0,0,1,1,1,15,1,-9.657,1,-0.91,0,0,0,0,6,0,1,7,70.57,93,22.43,86,7,93,22.43
uefnt3zt,14,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,6,16,1,6,-119.4,-116.9,2.5,-122.9,6,-116.9,2.5
l3hb9yeg,14,0,22.5,1,-5,1,-5,1,10.26,1,6.6,0,0,1,-5.137,0,0,0,0,1,-7,6,16,1,5.8,22.01,61.03,39.02,55.23,5.8,61.03,39.02
0xxgoaz8,14,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,0,0,6,16,0,5,-45.2,-7.7,37.5,-12.7,5,-7.7,37.5
rv0au94i,14,0,29.5,1,-5,1,-102.047,0,0,1,10.07,1,-20,1,-9.0813,1,-1,0,0,0,0,6,0,1,0,178.29,80.73,-97.56,80.73,0,80.73,-97.56
kn4swjew,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,0,0,6,0,1,6.6,-87.9,-80.3,7.6,-86.9,6.6,-80.3,7.6
hogk0jl9,15,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-15,0,0,2,1.6,1,0,-97.8,-89.7,8.1,-89.7,0,-89.7,8.1
vedi2q2d,15,1,22.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,2,-30,0,2,0,5,-303.9,-315.4,-11.5,-320.4,5,-315.4,-11.5
4wv5tk4v,15,0,6,1,-5,0,0,0,0,1,18,1,2.9,1,-14.876,1,-0.08,0,0,2,-21,2,1.6,0,11.4,126.86,125.8,-1.06,114.4,11.4,125.8,-1.06
5cs0wmvl,15,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,6,0,0,5,-216.89,-262.89,-46,-267.89,5,-262.89,-46
lmp9ngf4,15,0,33,0,0,1,-12,0,0,1,0.67,1,11.06,1,-1.843,0,0,0,0,2,-30,2,4.8,1,6,-14.3,-2.61,11.69,-8.61,6,-2.61,11.69
hhrookd2,15,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,6,0,1,6.2,-14.01,-73.81,-59.8,-80.01,6.2,-73.81,-59.8
ot3r1xw1,15,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,3,1.4,1,5.2,-274.9,-267.8,7.1,-273,5.2,-267.8,7.1
q5n6k41z,15,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,2,-30,4,6,1,6,-195.14,-208.64,-13.5,-214.64,6,-208.64,-13.5
jbz1y5sl,15,0,18,1,-5,0,0,0,0,1,0.88,1,10,1,-2.856,0,0,0,0,1,-7,6,0,1,7,4.68,25.7,21.02,18.7,7,25.7,21.02
1eydd0jj,15,0,24,1,-5,0,0,0,0,1,1.5,1,-10,1,-20.179,0,0,0,0,1,-7,2,4.8,1,5.8,191.29,185.21,-6.08,179.41,5.8,185.21,-6.08
5ie1bpu4,15,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,11.2,-44.09,-2.39,41.7,-13.59,11.2,-2.39,41.7
9jhn3kb4,15,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,0,0,6,8,1,6.2,-222.3,-198.6,23.7,-204.8,6.2,-198.6,23.7
b0je0mwr,15,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,6,0,1,6.2,-159.3,-155.1,4.2,-161.3,6.2,-155.1,4.2
m9hu5tku,15,0,9,1,-5,0,0,0,0,1,7.5,1,-10,1,-14.598,1,-1,0,0,0,0,6,8,0,11,144.48,149.38,4.9,138.38,11,149.38,4.9
3di9vioo,15,0,15,1,-5,0,0,0,0,1,4.5,1,-10.5,1,-9.7,1,-1,0,0,1,-7,6,0,1,6.8,93,86.1,-6.9,79.3,6.8,86.1,-6.9
uefnt3zt,15,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,6,0,1,6.4,-116.9,-125,-8.1,-131.4,6.4,-125,-8.1
l3hb9yeg,15,0,29.5,2,-10,1,-11.616,1,34.46,1,7.5,1,30,1,-14.0874,1,-5,0,0,0,0,1,1.8,0,11.8,61.03,135.38,74.35,123.58,11.8,135.38,74.35
0xxgoaz8,15,0,29.5,1,-5,0,0,1,8.4,1,-0.3,1,0,1,-2.49,1,-1,0,0,0,0,4,1.2,0,5,-7.7,27.61,35.31,22.61,5,27.61,35.31
rv0au94i,15,0,33,1,-5,0,0,0,0,1,16.31,1,25,1,-15.004,1,-1,0,0,3,-35,6,8,1,6,80.73,113.04,32.31,107.04,6,113.04,32.31
kn4swjew,15,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,0,2,1,6.6,-80.3,-117.7,-37.4,-124.3,6.6,-117.7,-37.4
hogk0jl9,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,1,9.5,1,6.6,-89.7,-68.6,21.1,-75.2,6.6,-68.6,21.1
vedi2q2d,16,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,0,5,1,0,-315.4,-286.4,29,-286.4,0,-286.4,29
4wv5tk4v,16,0,15,1,-5,0,0,0,0,1,6.5,1,2.3,1,-14.46,0,0,0,0,3,-35,2,12,1,0,125.8,107.14,-18.66,107.14,0,107.14,-18.66
5cs0wmvl,16,1,-16,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,6,0,0,5,-262.89,-309.89,-47,-314.89,5,-309.89,-47
lmp9ngf4,16,0,33,0,0,1,-15,0,0,1,1.95,1,15,1,-3.234,0,0,0,0,1,-15,5,16,0,11.8,-2.61,41.91,44.52,30.11,11.8,41.91,44.52
hhrookd2,16,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,1,-15,6,0,1,7,-73.81,-77.31,-3.5,-84.31,7,-77.31,-3.5
ot3r1xw1,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,1,-15,6,0,1,5.2,-267.8,-283.6,-15.8,-288.8,5.2,-283.6,-15.8
q5n6k41z,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,0,0,4,3,1,6.6,-208.64,-191.04,17.6,-197.64,6.6,-191.04,17.6
jbz1y5sl,16,0,18,1,-5,0,0,0,0,1,-1.94,1,-5,1,-3.176,0,0,0,0,1,-7,6,20,1,7,25.7,48.58,22.88,41.58,7,48.58,22.88
1eydd0jj,16,0,24,1,-5,0,0,0,0,1,3,1,-10,1,-19.721,0,0,0,0,1,-7,2,4,1,7,185.21,181.49,-3.72,174.49,7,181.49,-3.72
5ie1bpu4,16,0,29.5,1,-5,0,0,1,8.84,1,0.75,1,2.5,1,-3.42,0,0,0,0,2,-21,1,9.5,1,0,-2.39,19.28,21.67,19.28,0,19.28,21.67
9jhn3kb4,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,0,0,6,0,1,6.4,-198.6,-179.2,19.4,-185.6,6.4,-179.2,19.4
b0je0mwr,16,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,3,-50,6,0,1,5.2,-155.1,-183.4,-28.3,-188.6,5.2,-183.4,-28.3
m9hu5tku,16,0,9,1,-5,0,0,0,0,1,7.5,1,10,1,-17.088,1,-1,0,0,2,-21,6,0,1,0,149.38,131.79,-17.59,131.79,0,131.79,-17.59
3di9vioo,16,0,9,1,-5,0,0,0,0,1,1.8,1,22,1,-11.39,1,-0.5,0,0,1,-7,6,0,1,6.4,86.1,101.41,15.31,95.01,6.4,101.41,15.31
uefnt3zt,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,1,-15,6,0,1,6.4,-125,-132.6,-7.6,-139,6.4,-132.6,-7.6
l3hb9yeg,16,0,22.5,1,-5,1,-37,1,34.49,1,5,1,45,1,-20.037,1,395,0,0,0,0,3,3.5,1,0,135.38,578.83,443.45,578.83,0,578.83,443.45
