code,work,1,11,2,21,3,31,4,41,5,51,6,61,7,71,8,81,9,91,10,risk,biao
0jkf3488,-9.4,0,-3.4,0,-3.4,0,-3.4,0,-3.4,0,-3.4,0,-4.4,0,-3.4,2,-4.4,0,-14.4,-14.4,2,3
074xligf,23.03,1,32.03,1,8.04,1,7.03,1,7.29,0,8.04,0,24.49,0,7.236,3,24.49,0,-5.11,-5.11,6,3
bi13mblu,0.65,1,30.65,1,34.38,1,22.62,1,36.19,1,34.38,0,16.37,0,30.942,2,16.37,0,19.37,19.37,6,3
nxc2bm09,-41.4,0,-32.4,0,-32.4,0,-32.4,0,-32.4,0,-32.4,3,-33.4,0,-32.4,1,-48.4,0,-49,-49,6,3
nq2n4d1a,25.55,1,43.55,1,41.34,1,31.95,1,38.34,1,42.84,0,27.82,0,37.206,1,27.82,0,42.22,42.22,6,3
8nmazok9,-40.8,0,-70.8,0,-70.8,0,-70.8,0,-70.8,0,-70.8,3,-71.8,0,-70.8,1,-86.8,1,-95.8,-95.8,4,3
k1bp6zpx,-23.2,0,-14.2,0,-14.2,0,-14.2,0,-14.2,0,-14.2,1,-14.2,0,-14.2,0,-19.2,0,10.6,10.6,6,3
n580gnmu,1.6,1,13.6,1,12.8,0,8.6,1,8.6,1,8.3,0,10.52,0,11.52,2,10.52,0,6.12,6.12,6,3
0j3nkqts,-1.57,0,4.43,1,10.84,1,4.43,1,7.09,1,7.84,0,7.1,0,9.756,1,7.1,0,-3.1,-3.1,2,3
lcruc2lq,25.68,1,34.68,1,25.87,1,25.68,1,26.92,1,26.87,0,20.96,0,23.283,2,20.96,0,21.16,21.16,2,3
11e94pe7,3.27,1,21.27,1,16.27,0,16.27,0,16.27,1,16.27,0,14.64,0,14.643,0,14.64,0,25.64,25.64,5,3
ubop1qmx,8.97,1,23.97,1,22.22,0,18.97,1,18.97,1,19.72,0,19,0,19.998,1,19,0,35,35,6,3
z2rsp6um,-29,0,-14,0,-14,0,-14,0,-14,0,-14,3,-15,0,-14,0,-30,0,-23.8,-23.8,6,3
c3206739,-99.6,0,-105.6,0,-105.6,0,-105.6,0,-105.6,0,-105.6,0,-106.6,0,-105.6,1,-106.6,0,-109.8,-109.8,1,3
g990zma5,10.29,1,16.29,1,11.94,0,10.74,1,10.74,1,10.94,0,9.75,0,10.746,1,9.75,0,15.55,15.55,6,3
p7c86bd0,-9.64,0,-9.64,0,-9.64,0,-9.64,0,-9.64,0,-9.64,3,-9.64,0,-9.64,1,-24.64,0,-14.44,-14.44,2,3
jwexfmub,20.19,0,-9.81,0,-9.81,0,-9.81,0,-9.81,0,-9.81,0,-12.65,0,-9.81,2,-12.65,1,-28.25,-28.25,5,3
pdtmhm69,-9.3,0,5.7,1,8.7,0,5.7,0,5.7,1,5.7,0,7.83,0,7.83,0,7.83,0,19.23,19.23,1,3
8b7ikkdg,15.57,1,24.57,1,20.95,1,18.04,1,20.2,1,19.95,0,16.6,0,18.855,1,16.6,0,31.6,31.6,2,3
wc6s9dsl,25.54,1,10.54,1,4.11,1,5.54,1,7.76,1,8.11,0,0.48,0,3.699,1,0.48,0,12.68,12.68,1,3
0005b37f,17.7,0,-12.3,0,-12.3,0,-12.3,0,-12.3,0,-12.3,0,-13.3,0,-12.3,3,-13.3,1,-53.1,-53.1,2,3
8s1edw15,-40.04,0,-70.04,0,-75.04,0,-75.04,0,-75.04,0,-75.04,0,-77.09,0,-75.04,2,-77.09,1,-86.09,-86.09,6,3
i6gy2wgj,0.59,0,-14.41,0,-15.14,0,-15.14,0,-15.14,0,-15.14,1,-16.14,0,-15.14,3,-21.14,0,-42.14,-42.14,2,3
bptmjh3d,29.82,0,-0.18,0,-0.18,0,-0.18,0,-0.18,0,-0.18,1,-1.18,0,-0.18,0,-6.18,1,4.82,4.82,6,3
lgomy8eq,10.71,1,19.71,1,18.45,1,10.44,1,13.05,1,13.45,0,13,0,16.605,2,13,0,3,3,1,3
t5fns0sq,-6,0,-6,0,-7.1,0,-7.1,0,-7.1,0,-7.1,1,-8.1,0,-7.1,1,-13.1,0,-21.3,-21.3,1,3
0ff2742h,-77.2,0,-86.2,0,-86.2,0,-86.2,0,-86.2,0,-86.2,3,-87.2,0,-86.2,3,-102.2,0,-122.2,-122.2,6,3
1csmmf08,-18.9,0,-15.9,0,-15.9,0,-15.9,0,-15.9,0,-15.9,1,-16.9,0,-15.9,1,-21.9,0,-24.7,-24.7,1,3
tgyt0okw,-43,0,-49,0,-49,0,-49,0,-49,0,-49,0,-50,0,-49,1,-50,0,-36,-36,6,3
xluifzfl,-97,0,-85,0,-85,0,-85,0,-85,0,-85,0,-86,0,-85,1,-86,0,-96,-96,5,3
kpo7dpw7,25.64,2,49.64,1,59,0,30,1,30,1,32,0,44.61,0,53.1,1,44.61,0,50.81,50.81,4,3
79qn2mgn,-23.79,0,-14.79,0,-14.79,0,-14.79,0,-14.79,0,-14.79,0,-15.79,0,-14.79,0,-15.79,0,15.21,15.21,6,3
3rqszw2y,-45,0,-36,0,-36,0,-36,0,-36,0,-36,0,-37,0,-36,0,-37,0,-8,-8,3,3
26qqxpjj,22.15,1,46.15,1,52.28,1,36.15,1,48.03,1,50.28,0,28.54,0,47.052,1,28.54,0,46.14,46.14,1,3
8fqgkizh,47.87,1,68.87,1,46.48,1,56.52,1,73.48,1,76.48,0,24.37,0,41.832,1,24.37,0,42.97,42.97,6,3
hb9e1b5f,-23,0,-53,0,-53,0,-53,0,-53,0,-53,1,-54,0,-53,1,-59,1,-69,-69,2,3
0g7sv439,-49.35,0,-43.35,0,-44.35,0,-44.35,0,-44.35,0,-44.35,1,-44.71,0,-44.35,0,-49.71,0,-45.51,-45.51,3,3
037gym6i,-24.8,0,-24.8,0,-24.8,0,-24.8,0,-24.8,0,-24.8,0,-25.81,0,-24.8,0,-25.81,0,9.59,9.59,0,3
1bfi45o2,-45.2,0,-36.2,0,-36.2,0,-36.2,0,-36.2,0,-36.2,1,-37.2,0,-36.2,1,-42.2,0,-45.6,-45.6,6,3
1yc3rs1q,-13.6,0,4.4,1,15.29,1,4.4,1,7.04,1,7.79,0,10.12,0,13.761,3,10.12,0,-15.88,-15.88,2,3
u0fm0adl,3.1,2,24.1,1,20.58,1,12.3,1,19.68,1,20.58,0,11.14,0,18.522,1,11.14,0,21.54,21.54,6,3
4qopg1ub,-26.17,0,-17.17,0,-17.17,0,-17.17,0,-17.17,0,-17.17,0,-18.17,0,-17.17,1,-18.17,0,-9.17,-9.17,3,3
0mrw3gqi,100.27,1,106.27,1,93.67,1,96.28,1,99.17,1,99.67,0,80.41,0,84.303,2,80.41,0,89.21,89.21,6,3
idw6uw5h,-67.2,0,-97.2,0,-97.2,0,-97.2,0,-97.2,0,-97.2,0,-97.2,0,-97.2,2,-97.2,1,-101.2,-101.2,3,3
ag8yu9h7,-40.4,0,-22.4,0,-22.4,0,-22.4,0,-22.4,0,-22.4,0,-22.4,0,-22.4,2,-22.4,0,-42,-42,2,3
5kipyxnx,-6.6,0,-12.6,0,-12.6,0,-12.6,0,-12.6,0,-12.6,2,-12.6,0,-12.6,1,-22.6,0,-22.4,-22.4,4,3
bieu6mpr,-36.48,0,-24.48,0,-24.51,0,-24.51,0,-24.51,0,-24.51,1,54.49,1,-24.51,0,49.04,0,70.04,70.04,5,3
fh8ly4jj,-19.21,0,-19.21,0,-19.21,0,-19.21,0,-19.21,0,-19.21,0,-20.21,0,-19.21,2,-20.21,0,-19.01,-19.01,5,3
v3tqtmd8,27.29,1,45.29,1,41.19,0,40.29,1,40.29,1,41.19,0,36.07,0,37.071,1,36.07,0,53.67,53.67,2,3
6ac48e1h,-13,0,-13,0,-13,0,-13,0,-13,0,-13,3,-14,0,-13,1,-29,0,-36.6,-36.6,3,3
tl39jvsk,106.89,1,121.89,1,146.09,0,112.09,1,112.09,1,116.09,0,130.48,0,131.481,1,130.48,0,147.28,147.28,6,3
57n9cs6z,11.42,1,20.42,1,15.87,0,15.42,1,15.42,1,15.87,0,12.28,0,14.283,1,12.28,0,26.48,26.48,5,3
iuanzkch,1.6,0,-1.4,0,-1.4,0,-1.4,0,-1.4,0,-1.4,1,-2.4,0,-1.4,1,-7.4,0,-6.6,-6.6,1,3
z873r4vo,-58.6,0,-58.6,0,-58.6,0,-58.6,0,-58.6,0,-58.6,1,-59.6,0,-58.6,0,-64.6,0,-59,-59,2,3
hk4udpqv,-39.35,0,-36.35,0,-36.57,0,-36.57,0,-36.57,0,-36.57,0,-37.57,0,-36.57,1,-37.57,0,-41.37,-41.37,1,3
9i73mzxn,-46,0,-76,0,-76,0,-76,0,-76,0,-76,1,-77,0,-76,1,-82,1,-92,-92,1,3
n26lbqa5,-106,0,-112,0,-112,0,-112,0,-112,0,-112,1,-113,0,-112,3,-118,0,-138.4,-138.4,2,3
jbfzncen,-38.6,0,-26.6,0,-26.6,0,-26.6,0,-26.6,0,-26.6,0,-27.6,0,-26.6,0,-27.6,0,-18.4,-18.4,5,3
awima2e6,-2.6,0,-32.6,0,-32.6,0,-32.6,0,-32.6,0,-32.6,2,-33.6,0,-32.6,1,-43.6,0,-29.6,-29.6,6,3
0x4d1g7c,-73,0,-103,0,-103,0,-103,0,-103,0,-103,1,-104,0,-103,0,-109,1,-102,-102,6,3
awof1evv,-18.5,0,-12.5,0,-12.5,0,-12.5,0,-12.5,0,-12.5,1,-13.5,0,-12.5,1,-18.5,0,-9.3,-9.3,0,3
nbmjj5a1,8.2,1,23.2,1,22.9,0,18.2,1,18.2,1,18.6,0,15.61,0,20.61,1,15.61,0,17.41,17.41,4,3
cdxl50hf,21.91,1,24.91,1,17.56,1,10.35,1,16.56,1,17.56,0,8.59,0,15.804,3,8.59,0,-12.01,-12.01,6,3
rfnis2ed,-18.59,0,-3.59,0,-4.57,0,-4.57,0,-4.57,0,-4.57,1,-6.57,0,-4.57,2,-11.57,0,-20.37,-20.37,6,3
fpeptlxo,-59.68,0,-56.68,0,-56.68,0,-56.68,0,-56.68,0,-56.68,0,-57.68,0,-56.68,2,-57.68,0,-85.28,-85.28,1,3
k93onftx,-32.58,0,-17.58,0,-18.48,0,-18.48,0,-18.48,0,-18.48,2,-21.48,0,-18.48,1,-31.48,0,-30.08,-30.08,6,3
8a4otv31,-21,0,-45,0,-45,0,-45,0,-45,0,-45,1,-46,0,-45,2,-51,0,-50,-50,4,3
kxq00qk5,4.22,0,7.22,1,13.76,1,7.22,1,8.06,1,9.26,0,8.36,0,12.384,2,8.36,0,9.16,9.16,6,3
j4rjykeb,-12,0,-15,0,-15,0,-15,0,-15,0,-15,2,-16,0,-15,1,-26,0,-36,-36,6,3
8cyh64c7,-65.4,0,-95.4,0,-95.4,0,-95.4,0,-95.4,0,-95.4,1,-96.4,0,-95.4,1,-101.4,1,-110.4,-110.4,6,3
nxlvuopa,-19,0,-7,0,-7,0,-7,0,-7,0,-7,0,-8,0,-7,1,-8,0,7.6,7.6,6,3
w9vla1hv,-7.95,0,-37.95,0,-38.45,0,-38.45,0,-38.45,0,-38.45,1,-43.45,0,-38.45,2,-48.45,1,-67.45,-67.45,2,3
0k6r6bgl,-28.6,0,-22.6,0,-22.6,0,-22.6,0,-22.6,0,-22.6,1,-22.6,0,-22.6,1,-27.6,0,-34,-34,6,3
hq6lddx8,-30.9,0,-24.9,0,-24.9,0,-24.9,0,-24.9,0,-24.9,0,-25.9,0,-24.9,1,-25.9,0,-10.3,-10.3,2,3
mh3nw2gr,30.25,1,42.25,1,37.25,0,37.25,1,37.25,1,38.75,0,28.49,0,33.525,0,28.49,0,42.89,42.89,3,3
sca5toky,-20.16,0,-11.16,0,-11.16,0,-11.16,0,-11.16,0,-11.16,0,-15.55,0,-11.16,1,-15.55,0,-12.55,-12.55,2,3
8yww2xfk,-73.4,0,-82.4,0,-82.4,0,-82.4,0,-82.4,0,-82.4,2,-83.4,0,-82.4,3,-93.4,0,-127,-127,6,3
7qaw85j9,18.86,2,30.86,1,17.56,1,15.8,1,18.96,1,19.56,0,12.54,0,15.804,1,12.54,0,28.94,28.94,1,3
2dxnce3p,29.75,2,53.75,1,56.38,0,35.98,1,35.98,1,41.38,0,50.74,0,50.742,1,50.74,0,56.54,56.54,3,3
lqy09jik,2.3,2,14.3,1,3.95,0,4.3,1,4.3,1,4.45,0,3.56,0,3.555,2,3.56,0,2.96,2.96,2,3
ktiz1h1g,-10.25,0,-13.25,0,-13.25,0,-13.25,0,-13.25,0,-13.25,2,-15.56,0,-13.25,2,-25.56,0,-24.96,-24.96,3,3
ytgj1t65,39.9,1,54.9,1,57.38,0,49.9,1,49.9,0,57.38,0,28.52,0,51.642,1,28.52,0,28.12,28.12,6,3
z668vjdm,-9.4,0,-6.4,0,-6.4,0,-6.4,0,-6.4,0,-6.4,1,-7.4,0,-6.4,0,-12.4,0,17.2,17.2,2,3
2be0jkh2,7.76,1,7.76,1,2.84,0,2.76,1,2.76,1,2.91,0,2.46,0,2.556,0,2.46,0,18.86,18.86,2,3
s270rho2,2.44,1,11.44,1,14.34,1,6.44,1,9.53,1,9.84,0,9.82,0,12.906,1,9.82,0,32.22,32.22,6,3
kgm6ppuo,0,0,9,1,5.19,1,9,1,9.09,1,9.19,0,4.58,0,4.671,1,4.58,0,13.78,13.78,6,3
6gir6eim,-52.2,0,-58.2,0,-58.2,0,-58.2,0,-58.2,0,-58.2,3,-59.2,0,-58.2,1,-74.2,0,-59.2,-59.2,3,3
3c7rd5ya,19.4,0,-10.6,0,-10.6,0,-10.6,0,-10.6,0,-10.6,3,-15.09,0,-10.6,1,-30.09,1,-18.89,-18.89,2,3
qctopukw,-33.2,0,-24.2,0,-24.2,0,-24.2,0,-24.2,0,-24.2,3,-25.29,0,-24.2,2,-40.29,0,-70.29,-70.29,6,3
bdec0ba1,-47.5,0,-32.5,0,-32.5,0,-32.5,0,-32.5,0,-32.5,1,-33.5,0,-32.5,3,-38.5,0,-64.5,-64.5,6,3
qslltb0b,1.6,1,16.6,1,11.93,0,11.6,1,11.6,1,11.93,0,10,0,10.737,1,10,0,17.2,17.2,6,3
pva278uh,-12.32,0,-3.32,0,-3.32,0,-3.32,0,-3.32,0,-3.32,2,-6.64,0,-3.32,1,-16.64,0,-2.64,-2.64,6,3
s9ck61wv,-26.2,0,-56.2,0,-56.2,0,-56.2,0,-56.2,0,-56.2,1,-57.2,0,-56.2,1,-62.2,0,-59.6,-59.6,6,3
7vz4x7mn,-22.4,0,-13.4,0,-13.4,0,-13.4,0,-13.4,0,-13.4,2,-14.4,0,-13.4,1,-24.4,0,-32.8,-32.8,6,3
5s59rl9r,44.45,2,65.45,1,85.27,1,49.08,1,68.71,1,65.27,0,57.11,0,76.743,1,57.11,0,81.11,81.11,6,3
yofqpucq,-6.6,1,5.4,1,0.42,1,0.4,0,0.42,1,0.42,0,-1.02,0,0.378,1,-1.02,0,18.98,18.98,6,3
3mrhtpe3,-44.8,0,-47.8,0,-47.8,0,-47.8,0,-47.8,0,-47.8,1,-48.8,0,-47.8,0,-53.8,0,-44.4,-44.4,6,3
qyyocas4,-50.4,0,-50.4,0,-50.4,0,-50.4,0,-50.4,0,-50.4,2,-51.4,0,-50.4,1,-61.4,0,-64.6,-64.6,1,3
rjsd3agm,-47.6,0,-77.6,0,-77.6,0,-77.6,0,-77.6,0,-77.6,1,-78.6,0,-77.6,0,-83.6,1,-57.4,-57.4,4,3
v6of81mc,-65.8,0,-77.8,0,-77.8,0,-77.8,0,-77.8,0,-77.8,0,-78.8,0,-77.8,2,-78.8,0,-98.2,-98.2,1,3
jj25twuw,-41,0,-32,0,-32,0,-32,0,-32,0,-32,0,-33,0,-32,0,-33,0,-21.8,-21.8,6,3
m0rj3925,-77.5,0,-80.5,0,-80.5,0,-80.5,0,-80.5,0,-80.5,2,-81.5,0,-80.5,3,-91.5,0,-111.5,-111.5,2,3
cn2055xk,-26,0,-47,0,-47,0,-47,0,-47,0,-47,0,-48,0,-47,2,-48,0,-53.8,-53.8,2,3
3o1v9r1m,-28.4,0,-58.4,0,-116.4,0,-116.4,0,-116.4,0,-116.4,1,-59.4,0,-116.4,0,-64.4,1,-53,-53,6,3
m3vk4d40,3.02,1,21.02,1,15.5,0,15.24,1,15.24,1,15.5,0,13.95,0,13.95,1,13.95,0,27.95,27.95,2,3
410e0tw2,-63,0,-54,0,-54,0,-54,0,-54,0,-54,0,-55,0,-54,1,-55,0,-47,-47,6,3
jicuopmz,-57.3,0,-60.3,0,-60.3,0,-60.3,0,-60.3,0,-60.3,1,-61.3,0,-60.3,0,-66.3,0,-60.9,-60.9,6,3
n1yognqv,-55.6,0,-61.6,0,-61.6,0,-61.6,0,-61.6,0,-61.6,2,-62.6,0,-61.6,0,-72.6,0,-54.6,-54.6,6,3
hdp578ga,-16.9,0,-13.9,0,-13.9,0,-13.9,0,-13.9,0,-13.9,2,-14.9,0,-13.9,1,-24.9,0,-36.3,-36.3,5,3
8takecva,21.59,1,36.59,1,31.84,0,31.59,1,31.59,1,32.34,0,27.66,0,28.656,3,27.66,0,13.26,13.26,5,3
kesgwead,-55.2,0,-43.2,0,-93.2,0,-93.2,0,-93.2,0,-93.2,1,-44.2,0,-93.2,1,-49.2,0,-60.6,-60.6,6,3
x6zxi4xg,-42,0,-72,0,-72,0,-72,0,-72,0,-72,1,-72,0,-72,1,-77,1,-56.2,-56.2,6,3
3j49d97z,-18.2,0,-18.2,0,-18.2,0,-18.2,0,-18.2,0,-18.2,0,-19.2,0,-18.2,1,-19.2,0,-9,-9,6,3
jwxxxv7d,-34.88,0,-25.88,0,-26.65,0,-26.65,0,-26.65,0,-26.65,0,-27.65,0,-26.65,0,-27.65,0,-14.05,-14.05,1,3
h7b871s6,7.08,1,31.08,1,31.95,1,25.08,1,33.6,1,31.95,0,15.16,0,28.755,1,15.16,0,28.16,28.16,6,3
szjrd90v,-54.6,0,-51.6,0,-51.6,0,-51.6,0,-51.6,0,-51.6,2,-52.6,0,-51.6,0,-62.6,0,-26.6,-26.6,1,3
tkz7zh9u,-67.99,0,-61.99,0,-62.72,0,-62.72,0,-62.72,0,-62.72,3,-63.72,0,-62.72,0,-78.72,0,-43.32,-43.32,4,3
42bbeqpm,-95.08,0,-92.08,0,-92.08,0,-92.08,0,-92.08,0,-92.08,2,-93.08,0,-92.08,1,-103.08,0,-89.08,-89.08,6,3
1o1f1gpp,-23.3,0,-38.3,0,-38.3,0,-38.3,0,-38.3,0,-38.3,1,-39.3,0,-38.3,2,-44.3,0,-63.9,-63.9,2,3
o6m81rh2,-80.8,0,-80.8,0,-80.8,0,-80.8,0,-80.8,0,-80.8,1,-81.8,0,-80.8,0,-86.8,0,-55.8,-55.8,3,3
ody1m92z,-49.3,0,-52.3,0,-52.3,0,-52.3,0,-52.3,0,-52.3,3,-53.3,0,-52.3,1,-68.3,0,-71.5,-71.5,1,3
y5lufa6m,-11.62,0,0.38,1,0.31,0,0.38,1,0.38,1,0.41,0,0.28,0,0.279,0,0.28,0,10.48,10.48,6,3
odyzp5vx,-37,0,-34,0,-34,0,-34,0,-34,0,-34,2,-35,0,-34,3,-45,0,-87.6,-87.6,1,3
d67hp72e,-16.14,0,-10.14,0,-10.14,0,-10.14,0,-10.14,0,-10.14,3,-12.14,0,-10.14,1,-27.14,0,-29.74,-29.74,1,3
o73qrv2n,-15,0,-45,0,-45,0,-45,0,-45,0,-45,2,-45,0,-45,2,-55,1,-78.2,-78.2,6,3
1qzlh5mu,-10.2,0,-10.2,0,-10.2,0,-10.2,0,-10.2,0,-10.2,0,-11.2,0,-10.2,2,-11.2,0,-26.8,-26.8,6,3
dnwj15ee,-33.4,0,-39.4,0,-39.4,0,-39.4,0,-39.4,0,-39.4,2,-40.4,0,-39.4,1,-50.4,0,-55.2,-55.2,6,3
3vpcaply,-61,0,-64,0,-64,0,-64,0,-64,0,-64,1,-65,0,-64,1,-70,0,-77.6,-77.6,5,3
z0rxrnnq,20.89,1,38.89,1,54.01,1,30.67,1,46.01,1,49.01,0,32.27,0,48.609,1,32.27,0,35.07,35.07,5,3
hf30noug,-53.88,0,-41.88,0,-41.88,0,-41.88,0,-41.88,0,-41.88,0,-42.43,0,-41.88,1,-42.43,0,-31.83,-31.83,4,3
0tv4w4i5,56.59,2,77.59,1,98.5,1,59.69,1,79.5,1,80.5,0,57.84,0,88.65,0,57.84,0,80.84,80.84,2,3
tg2aszys,-16.34,0,-13.34,0,-13.34,0,-13.34,0,-13.34,0,-13.34,0,-14.34,0,-13.34,1,-14.34,0,-9.94,-9.94,2,3
n7vpemz2,2.21,1,20.21,1,20.76,1,14.08,1,20.36,1,20.51,0,11.39,0,18.684,0,11.39,0,21.79,21.79,6,3
v26mzb6c,-17,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,3,-8,0,-45.6,-45.6,1,3
y0q2jnsm,-61.8,0,-52.8,0,-112.8,0,-112.8,0,-112.8,0,-112.8,0,-53.8,0,-112.8,3,-53.8,0,-68.4,-68.4,6,3
2ygzmnz9,-49.4,0,-55.4,0,-55.4,0,-55.4,0,-55.4,0,-55.4,1,-56.4,0,-55.4,1,-61.4,0,-67.2,-67.2,6,3
bysqs2ac,-27,0,-33,0,-33,0,-33,0,-33,0,-33,0,-34,0,-33,1,-34,0,-18.6,-18.6,5,3
xe3765ql,69.13,2,39.13,1,30.83,1,26.04,1,41.66,1,45.83,0,11.13,0,27.747,2,11.13,1,25.13,25.13,2,3
p1dzzr2s,-38.5,0,-26.5,0,-26.5,0,-26.5,0,-26.5,0,-26.5,1,-27.5,0,-26.5,0,-32.5,0,-23.5,-23.5,2,3
g84r969y,-34.5,0,-31.5,0,-31.5,0,-31.5,0,-31.5,0,-31.5,2,-32.5,0,-31.5,1,-42.5,0,-57.5,-57.5,0,3
gxr64i8r,35.15,1,41.15,1,53.93,0,36.15,1,36.15,1,37.77,0,47,0,48.537,0,47,0,51.8,51.8,2,3
5ts6tpzo,-53,0,-53,0,-53,0,-53,0,-53,0,-53,0,-54,0,-53,1,-54,0,-38.2,-38.2,5,3
lxt7o6sm,-14,0,-2,0,-2,0,-2,0,-2,0,-2,0,-3,0,-2,0,-3,0,17.4,17.4,6,3
c7k2ws0c,3.8,1,9.8,1,6.18,1,4.8,1,5.28,1,5.68,0,5.08,0,5.562,1,5.08,0,22.88,22.88,6,3
vnykm72k,-12,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,0,-6,3,-7,0,-52,-52,3,3
oiwrp35s,16,2,25,0,0,1,15,1,19.36,1,18.39,1,-8.26,0,0,0,-13.26,0,-7.46,-7.46,5,3
d6harnae,-47.2,0,-65.2,0,-65.2,0,-65.2,0,-65.2,0,-65.2,0,-66.2,0,-65.2,0,-66.2,0,-54.8,-54.8,5,3
9cikjguk,-46.6,0,-43.6,0,-43.6,0,-43.6,0,-43.6,0,-43.6,1,-44.6,0,-43.6,3,-49.6,0,-94.4,-94.4,6,3
biqw1l36,-97.5,0,-94.5,0,-94.5,0,-94.5,0,-94.5,0,-94.5,1,-95.5,0,-94.5,1,-100.5,0,-105.3,-105.3,6,3
n9hxv5lk,-44,0,-74,0,-76,0,-76,0,-76,0,-76,0,-75,0,-76,0,-75,1,-50,-50,2,3
d5t88opp,-25,0,-19,0,-19,0,-19,0,-19,0,-19,2,-20,0,-19,0,-30,0,-23.8,-23.8,4,3
a60k5i9w,-48.26,0,-33.26,0,-33.26,0,-33.26,0,-33.26,0,-33.26,0,-34.26,0,-33.26,2,-34.26,0,-56.86,-56.86,2,3
hogk0jl9,-67.2,0,-97.2,0,-97.2,0,-97.2,0,-97.2,0,-97.2,2,-98.2,0,-97.2,1,-108.2,1,-103,-103,5,3
vedi2q2d,-103.4,0,-94.4,0,-94.4,0,-94.4,0,-94.4,0,-94.4,1,-95.4,0,-94.4,2,-100.4,0,-110.8,-110.8,0,3
4wv5tk4v,14,1,29,1,32.2,1,24,1,31.2,1,32.2,0,21.7,0,28.98,1,21.7,0,35.5,35.5,5,3
5cs0wmvl,-2.61,0,0.39,1,0.74,0,0.39,1,0.39,1,0.37,0,-2.91,0,0.666,2,-2.91,0,-25.91,-25.91,2,3
lmp9ngf4,-19.71,0,-1.71,0,-1.71,0,-1.71,0,-1.71,0,-1.71,1,-1.71,0,-1.71,2,-6.71,0,-36.71,-36.71,6,3
hhrookd2,-54.91,0,-51.91,0,-51.91,0,-51.91,0,-51.91,0,-51.91,0,-52.91,0,-51.91,3,-52.91,0,-102.91,-102.91,6,3
ot3r1xw1,-60,0,-69,0,-69,0,-69,0,-69,0,-69,0,-70,0,-69,0,-70,0,-64,-64,6,3
q5n6k41z,34.8,0,4.8,1,1.95,0,4.8,1,4.8,1,4.95,0,-2.58,0,1.755,1,-2.58,1,-13.98,-13.98,0,3
jbz1y5sl,39.27,1,60.27,1,99.24,1,45.15,1,72.24,1,79.24,0,62.23,0,89.316,0,62.23,0,71.83,71.83,2,3
1eydd0jj,24.03,0,-5.97,0,-5.97,0,-5.97,0,-5.97,0,-5.97,0,-9.17,0,-5.97,1,-9.17,1,-12.57,-12.57,6,3
5ie1bpu4,15.37,1,27.37,1,38.26,1,19.07,1,30.51,1,30.76,0,21.99,0,34.434,2,21.99,0,17.39,17.39,6,3
9jhn3kb4,-42.4,0,-42.4,0,-42.4,0,-42.4,0,-42.4,0,-42.4,1,-43.4,0,-42.4,1,-48.4,0,-51.6,-51.6,6,3
b0je0mwr,-102,0,-132,0,-132,0,-132,0,-132,0,-132,1,-133,0,-132,1,-138,1,-141.6,-141.6,6,3
m9hu5tku,4.6,1,13.6,1,3.28,0,4.98,1,4.98,1,5.28,0,2.9,0,2.952,1,2.9,0,13.5,13.5,6,3
3di9vioo,65,1,74,1,79.8,0,69,1,69,1,69.9,0,70,0,71.82,0,70,0,79.2,79.2,0,3
uefnt3zt,-20.2,0,-23.2,0,-23.2,0,-23.2,0,-23.2,0,-23.2,0,-24.2,0,-23.2,1,-24.2,0,-21.2,-21.2,5,3
l3hb9yeg,-38.1,0,-29.1,0,-29.1,0,-29.1,0,-29.1,0,-29.1,0,-30.1,0,-29.1,1,-30.1,0,-35.7,-35.7,0,3
0xxgoaz8,-39.9,0,-24.9,0,-24.9,0,-24.9,0,-24.9,0,-24.9,2,-25.9,0,-24.9,3,-35.9,0,-75.7,-75.7,6,3
rv0au94i,47.2,1,71.2,1,89.9,1,59.6,1,95.36,1,104.9,0,44.15,0,80.91,3,44.15,0,14.15,14.15,6,3
kn4swjew,-8.7,0,-5.7,0,-5.7,0,-5.7,0,-5.7,0,-5.7,3,-6.7,0,-5.7,3,-21.7,0,-36.5,-36.5,6,3
uvakwdur,-87.8,0,-117.8,0,-117.8,0,-117.8,0,-117.8,0,-117.8,2,-118.8,0,-117.8,2,-128.8,1,-132.8,-132.8,2,3
dot3hb5e,-37.9,0,-34.9,0,-34.9,0,-34.9,0,-34.9,0,-34.9,1,-35.9,0,-34.9,1,-40.9,0,-46.1,-46.1,5,3
f6t1qroy,-17.14,0,-8.14,0,-8.14,0,-8.14,0,-8.14,0,-8.14,0,-9.87,0,-8.14,1,-9.87,0,6.13,6.13,6,3
jyf560kk,-48.3,0,-45.3,0,-45.3,0,-45.3,0,-45.3,0,-45.3,0,-46.3,0,-45.3,3,-46.3,0,-85.9,-85.9,6,3
h78j7j8m,-30.2,0,-27.2,0,-27.21,0,-27.21,0,-27.21,0,-27.21,1,-28.21,0,-27.21,2,-33.21,0,-28.21,-28.21,6,3
3zjizqly,-71.8,0,-68.8,0,-68.8,0,-68.8,0,-68.8,0,-68.8,1,-69.8,0,-68.8,2,-74.8,0,-84,-84,5,3
gfrptkuf,6.17,2,18.17,1,8.32,0,8.17,1,8.17,1,8.47,0,7.49,0,7.488,0,7.49,0,15.69,15.69,4,3
